REGION_ID,COUNTRY_ID,COUNTRY_NAME_EN
"ECA: Non-Oil Producing (UNSDCode:98121)",TUN,"Tunisia"
"ECA: Non-Oil Producing (UNSDCode:98121)",UGA,"Uganda"
"ECA: Non-Oil Producing (UNSDCode:98121)",BFA,"Burkina Faso"
"ECA: Non-Oil Producing (UNSDCode:98121)",ZMB,"Zambia"
"ECA: North Africa (UNSDCode:98103)",DZA,"Algeria"
"ECA: North Africa (UNSDCode:98103)",EGY,"Egypt"
"ECA: North Africa (UNSDCode:98103)",LBY,"Libya"
"ECA: North Africa (UNSDCode:98103)",MRT,"Mauritania"
"ECA: North Africa (UNSDCode:98103)",MAR,"Morocco"
"ECA: North Africa (UNSDCode:98103)",SDN,"Sudan"
"ECA: North Africa (UNSDCode:98103)",TUN,"Tunisia"
"ECA: Oil producing economies (UNSDCode:98123)",DZA,"Algeria"
"ECA: Oil producing economies (UNSDCode:98123)",AGO,"Angola"
"ECA: Oil producing economies (UNSDCode:98123)",CMR,"Cameroon"
"ECA: Oil producing economies (UNSDCode:98123)",TCD,"Chad"
"ECA: Oil producing economies (UNSDCode:98123)",COG,"Congo"
"ECA: Oil producing economies (UNSDCode:98123)",GNQ,"Equatorial Guinea"
"ECA: Oil producing economies (UNSDCode:98123)",GAB,"Gabon"
"ECA: Oil producing economies (UNSDCode:98123)",GHA,"Ghana"
"ECA: Oil producing economies (UNSDCode:98123)",CIV,"Côte d'Ivoire"
"ECA: Oil producing economies (UNSDCode:98123)",LBY,"Libya"
"ECA: Oil producing economies (UNSDCode:98123)",NER,"Niger"
"ECA: Oil producing economies (UNSDCode:98123)",NGA,"Nigeria"
"ECA: Oil producing economies (UNSDCode:98123)",SSD,"South Sudan"
"ECA: Oil producing economies (UNSDCode:98123)",SDN,"Sudan"
"ECA: Oil producing economies (UNSDCode:98123)",COD,"Democratic Republic of the Congo"
"ECA: SADC (UNSDCode:98110)",AGO,"Angola"
"ECA: SADC (UNSDCode:98110)",BWA,"Botswana"
"ECA: SADC (UNSDCode:98110)",COM,"Comoros"
"ECA: SADC (UNSDCode:98110)",LSO,"Lesotho"
"ECA: SADC (UNSDCode:98110)",MDG,"Madagascar"
"ECA: SADC (UNSDCode:98110)",MWI,"Malawi"
"ECA: SADC (UNSDCode:98110)",MUS,"Mauritius"
"ECA: SADC (UNSDCode:98110)",MOZ,"Mozambique"
"ECA: SADC (UNSDCode:98110)",NAM,"Namibia"
"ECA: SADC (UNSDCode:98110)",SYC,"Seychelles"
"ECA: SADC (UNSDCode:98110)",ZAF,"South Africa"
"ECA: SADC (UNSDCode:98110)",ZWE,"Zimbabwe"
"ECA: SADC (UNSDCode:98110)",SWZ,"Eswatini"
"ECA: SADC (UNSDCode:98110)",TZA,"United Republic of Tanzania"
"ECA: SADC (UNSDCode:98110)",COD,"Democratic Republic of the Congo"
"ECA: SADC (UNSDCode:98110)",ZMB,"Zambia"
"ECA: Sahel (UNSDCode:98124)",CMR,"Cameroon"
"ECA: Sahel (UNSDCode:98124)",TCD,"Chad"
"ECA: Sahel (UNSDCode:98124)",GMB,"Gambia"
"ECA: Sahel (UNSDCode:98124)",GIN,"Guinea"
"ECA: Sahel (UNSDCode:98124)",MLI,"Mali"
"ECA: Sahel (UNSDCode:98124)",MRT,"Mauritania"
"ECA: Sahel (UNSDCode:98124)",NER,"Niger"
"ECA: Sahel (UNSDCode:98124)",NGA,"Nigeria"
"ECA: Sahel (UNSDCode:98124)",SEN,"Senegal"
"ECA: Sahel (UNSDCode:98124)",BFA,"Burkina Faso"
"ECA: Small Island states (UNSDCode:98125)",CPV,"Cabo Verde"
"ECA: Small Island states (UNSDCode:98125)",COM,"Comoros"
"ECA: Small Island states (UNSDCode:98125)",MUS,"Mauritius"
"ECA: Small Island states (UNSDCode:98125)",STP,"Sao Tome and Principe"
"ECA: Small Island states (UNSDCode:98125)",SYC,"Seychelles"
"ECA: Southern Africa (UNSDCode:98104)",AGO,"Angola"
"ECA: Southern Africa (UNSDCode:98104)",BWA,"Botswana"
"ECA: Southern Africa (UNSDCode:98104)",LSO,"Lesotho"
"ECA: Southern Africa (UNSDCode:98104)",MWI,"Malawi"
"ECA: Southern Africa (UNSDCode:98104)",MUS,"Mauritius"
"ECA: Southern Africa (UNSDCode:98104)",MOZ,"Mozambique"
"ECA: Southern Africa (UNSDCode:98104)",NAM,"Namibia"
"ECA: Southern Africa (UNSDCode:98104)",ZAF,"South Africa"
"ECA: Southern Africa (UNSDCode:98104)",ZWE,"Zimbabwe"
"ECA: Southern Africa (UNSDCode:98104)",SWZ,"Eswatini"
"ECA: Southern Africa (UNSDCode:98104)",ZMB,"Zambia"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",AGO,"Angola"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",BWA,"Botswana"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",BDI,"Burundi"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",CMR,"Cameroon"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",CPV,"Cabo Verde"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",CAF,"Central African Republic"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",TCD,"Chad"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",COM,"Comoros"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",COG,"Congo"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",BEN,"Benin"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",GNQ,"Equatorial Guinea"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",ERI,"Eritrea"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",ETH,"Ethiopia"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",DJI,"Djibouti"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",GAB,"Gabon"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",GMB,"Gambia"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",GHA,"Ghana"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",GIN,"Guinea"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",CIV,"Côte d'Ivoire"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",KEN,"Kenya"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",LSO,"Lesotho"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",LBR,"Liberia"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",MDG,"Madagascar"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",MWI,"Malawi"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",MLI,"Mali"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",MUS,"Mauritius"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",MOZ,"Mozambique"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",NAM,"Namibia"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",NER,"Niger"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",NGA,"Nigeria"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",GNB,"Guinea-Bissau"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",RWA,"Rwanda"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",STP,"Sao Tome and Principe"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",SEN,"Senegal"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",SYC,"Seychelles"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",SLE,"Sierra Leone"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",SOM,"Somalia"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",ZAF,"South Africa"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",ZWE,"Zimbabwe"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",SSD,"South Sudan"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",SDN,"Sudan"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",SWZ,"Eswatini"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",TZA,"United Republic of Tanzania"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",TGO,"Togo"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",UGA,"Uganda"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",BFA,"Burkina Faso"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",COD,"Democratic Republic of the Congo"
"ECA: Sub-Saharan Africa (UNSDCode:98126)",ZMB,"Zambia"
"ECA: West Africa (UNSDCode:98105)",CPV,"Cabo Verde"
"ECA: West Africa (UNSDCode:98105)",BEN,"Benin"
"ECA: West Africa (UNSDCode:98105)",GMB,"Gambia"
"ECA: West Africa (UNSDCode:98105)",GHA,"Ghana"
"ECA: West Africa (UNSDCode:98105)",GIN,"Guinea"
"ECA: West Africa (UNSDCode:98105)",CIV,"Côte d'Ivoire"
"ECA: West Africa (UNSDCode:98105)",LBR,"Liberia"
"ECA: West Africa (UNSDCode:98105)",MLI,"Mali"
"ECA: West Africa (UNSDCode:98105)",NER,"Niger"
"ECA: West Africa (UNSDCode:98105)",NGA,"Nigeria"
"ECA: West Africa (UNSDCode:98105)",GNB,"Guinea-Bissau"
"ECA: West Africa (UNSDCode:98105)",SEN,"Senegal"
"ECA: West Africa (UNSDCode:98105)",SLE,"Sierra Leone"
"ECA: West Africa (UNSDCode:98105)",TGO,"Togo"
"ECA: West Africa (UNSDCode:98105)",BFA,"Burkina Faso"
"ECE: All countries (UNSDCode:98200)",ALB,"Albania"
"ECE: All countries (UNSDCode:98200)",AND,"Andorra"
"ECE: All countries (UNSDCode:98200)",ARM,"Armenia"
"ECE: All countries (UNSDCode:98200)",AZE,"Azerbaijan"
"ECE: All countries (UNSDCode:98200)",AUT,"Austria"
"ECE: All countries (UNSDCode:98200)",BEL,"Belgium"
"ECE: All countries (UNSDCode:98200)",BIH,"Bosnia and Herzegovina"
"ECE: All countries (UNSDCode:98200)",BGR,"Bulgaria"
"ECE: All countries (UNSDCode:98200)",HRV,"Croatia"
"ECE: All countries (UNSDCode:98200)",CAN,"Canada"
"ECE: All countries (UNSDCode:98200)",CYP,"Cyprus"
"ECE: All countries (UNSDCode:98200)",CZE,"Czechia"
"ECE: All countries (UNSDCode:98200)",DNK,"Denmark"
"ECE: All countries (UNSDCode:98200)",EST,"Estonia"
"ECE: All countries (UNSDCode:98200)",FIN,"Finland"
"ECE: All countries (UNSDCode:98200)",FRA,"France"
"ECE: All countries (UNSDCode:98200)",GEO,"Georgia"
"ECE: All countries (UNSDCode:98200)",DEU,"Germany"
"ECE: All countries (UNSDCode:98200)",GRC,"Greece"
"ECE: All countries (UNSDCode:98200)",HUN,"Hungary"
"ECE: All countries (UNSDCode:98200)",ISL,"Iceland"
"ECE: All countries (UNSDCode:98200)",IRL,"Ireland"
"ECE: All countries (UNSDCode:98200)",ISR,"Israel"
"ECE: All countries (UNSDCode:98200)",ITA,"Italy"
"ECE: All countries (UNSDCode:98200)",KAZ,"Kazakhstan"
"ECE: All countries (UNSDCode:98200)",KGZ,"Kyrgyzstan"
"ECE: All countries (UNSDCode:98200)",LVA,"Latvia"
"ECE: All countries (UNSDCode:98200)",LIE,"Liechtenstein"
"ECE: All countries (UNSDCode:98200)",LTU,"Lithuania"
"ECE: All countries (UNSDCode:98200)",LUX,"Luxembourg"
"ECE: All countries (UNSDCode:98200)",MKD,"North Macedonia"
"ECE: All countries (UNSDCode:98200)",MLT,"Malta"
"ECE: All countries (UNSDCode:98200)",MCO,"Monaco"
"ECE: All countries (UNSDCode:98200)",MNE,"Montenegro"
"ECE: All countries (UNSDCode:98200)",NLD,"Netherlands"
"ECE: All countries (UNSDCode:98200)",NOR,"Norway"
"ECE: All countries (UNSDCode:98200)",POL,"Poland"
"ECE: All countries (UNSDCode:98200)",PRT,"Portugal"
"ECE: All countries (UNSDCode:98200)",MDA,"Republic of Moldova"
"ECE: All countries (UNSDCode:98200)",ROU,"Romania"
"ECE: All countries (UNSDCode:98200)",RUS,"Russian Federation"
"ECE: All countries (UNSDCode:98200)",SVK,"Slovakia"
"ECE: All countries (UNSDCode:98200)",SMR,"San Marino"
"ECE: All countries (UNSDCode:98200)",SVN,"Slovenia"
"ECE: All countries (UNSDCode:98200)",SRB,"Serbia"
"ECE: All countries (UNSDCode:98200)",ESP,"Spain"
"ECE: All countries (UNSDCode:98200)",SWE,"Sweden"
"ECE: All countries (UNSDCode:98200)",CHE,"Switzerland"
"ECE: All countries (UNSDCode:98200)",TJK,"Tajikistan"
"ECE: All countries (UNSDCode:98200)",TUR,"Türkiye"
"ECE: All countries (UNSDCode:98200)",TKM,"Turkmenistan"
"ECE: All countries (UNSDCode:98200)",BLR,"Belarus"
"ECE: All countries (UNSDCode:98200)",UKR,"Ukraine"
"ECE: All countries (UNSDCode:98200)",GBR,"United Kingdom of Great Britain and Northern Ireland"
"ECE: All countries (UNSDCode:98200)",USA,"United States of America"
"ECE: All countries (UNSDCode:98200)",UZB,"Uzbekistan"
"ECE: CIS (CWG) (UNSDCode:98201)",ARM,"Armenia"
"ECE: CIS (CWG) (UNSDCode:98201)",AZE,"Azerbaijan"
"ECE: CIS (CWG) (UNSDCode:98201)",KAZ,"Kazakhstan"
"ECE: CIS (CWG) (UNSDCode:98201)",KGZ,"Kyrgyzstan"
"ECE: CIS (CWG) (UNSDCode:98201)",MDA,"Republic of Moldova"
"ECE: CIS (CWG) (UNSDCode:98201)",RUS,"Russian Federation"
"ECE: CIS (CWG) (UNSDCode:98201)",TJK,"Tajikistan"
"ECE: CIS (CWG) (UNSDCode:98201)",TKM,"Turkmenistan"
"ECE: CIS (CWG) (UNSDCode:98201)",BLR,"Belarus"
"ECE: CIS (CWG) (UNSDCode:98201)",UKR,"Ukraine"
"ECE: CIS (CWG) (UNSDCode:98201)",UZB,"Uzbekistan"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",ARM,"Armenia"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",AZE,"Azerbaijan"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",GEO,"Georgia"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",KAZ,"Kazakhstan"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",KGZ,"Kyrgyzstan"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",MDA,"Republic of Moldova"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",RUS,"Russian Federation"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",TJK,"Tajikistan"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",TKM,"Turkmenistan"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",BLR,"Belarus"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",UKR,"Ukraine"
"ECE: Eastern Europe, Caucasus and Central Asia (CIS) (UNSDCode:98202)",UZB,"Uzbekistan"
"ECE: Euro area (E25) (UNSDCode:98204)",AUT,"Austria"
"ECE: Euro area (E25) (UNSDCode:98204)",BEL,"Belgium"
"ECE: Euro area (E25) (UNSDCode:98204)",CYP,"Cyprus"
"ECE: Euro area (E25) (UNSDCode:98204)",EST,"Estonia"
"ECE: Euro area (E25) (UNSDCode:98204)",FIN,"Finland"
"ECE: Euro area (E25) (UNSDCode:98204)",FRA,"France"
"ECE: Euro area (E25) (UNSDCode:98204)",DEU,"Germany"
"ECE: Euro area (E25) (UNSDCode:98204)",GRC,"Greece"
"ECE: Euro area (E25) (UNSDCode:98204)",IRL,"Ireland"
"ECE: Euro area (E25) (UNSDCode:98204)",ITA,"Italy"
"ECE: Euro area (E25) (UNSDCode:98204)",LVA,"Latvia"
"ECE: Euro area (E25) (UNSDCode:98204)",LTU,"Lithuania"
"ECE: Euro area (E25) (UNSDCode:98204)",LUX,"Luxembourg"
"ECE: Euro area (E25) (UNSDCode:98204)",MLT,"Malta"
"ECE: Euro area (E25) (UNSDCode:98204)",NLD,"Netherlands"
"ECE: Euro area (E25) (UNSDCode:98204)",PRT,"Portugal"
"ECE: Euro area (E25) (UNSDCode:98204)",SVK,"Slovakia"
"ECE: Euro area (E25) (UNSDCode:98204)",SVN,"Slovenia"
"ECE: Euro area (E25) (UNSDCode:98204)",ESP,"Spain"
"ECE: European Union (EMU) (UNSDCode:98203)",AUT,"Austria"
"ECE: European Union (EMU) (UNSDCode:98203)",BEL,"Belgium"
"ECE: European Union (EMU) (UNSDCode:98203)",BGR,"Bulgaria"
"ECE: European Union (EMU) (UNSDCode:98203)",HRV,"Croatia"
"ECE: European Union (EMU) (UNSDCode:98203)",CYP,"Cyprus"
"ECE: European Union (EMU) (UNSDCode:98203)",CZE,"Czechia"
"ECE: European Union (EMU) (UNSDCode:98203)",DNK,"Denmark"
"ECE: European Union (EMU) (UNSDCode:98203)",EST,"Estonia"
"ECE: European Union (EMU) (UNSDCode:98203)",FIN,"Finland"
"ECE: European Union (EMU) (UNSDCode:98203)",FRA,"France"
"ECE: European Union (EMU) (UNSDCode:98203)",DEU,"Germany"
"ECE: European Union (EMU) (UNSDCode:98203)",GRC,"Greece"
"ECE: European Union (EMU) (UNSDCode:98203)",HUN,"Hungary"
"ECE: European Union (EMU) (UNSDCode:98203)",IRL,"Ireland"
"ECE: European Union (EMU) (UNSDCode:98203)",ITA,"Italy"
"ECE: European Union (EMU) (UNSDCode:98203)",LVA,"Latvia"
"ECE: European Union (EMU) (UNSDCode:98203)",LTU,"Lithuania"
"ECE: European Union (EMU) (UNSDCode:98203)",LUX,"Luxembourg"
"ECE: European Union (EMU) (UNSDCode:98203)",MLT,"Malta"
"ECE: European Union (EMU) (UNSDCode:98203)",NLD,"Netherlands"
"ECE: European Union (EMU) (UNSDCode:98203)",POL,"Poland"
"ECE: European Union (EMU) (UNSDCode:98203)",PRT,"Portugal"
"ECE: European Union (EMU) (UNSDCode:98203)",ROU,"Romania"
"ECE: European Union (EMU) (UNSDCode:98203)",SVK,"Slovakia"
"ECE: European Union (EMU) (UNSDCode:98203)",SVN,"Slovenia"
"ECE: European Union (EMU) (UNSDCode:98203)",ESP,"Spain"
"ECE: European Union (EMU) (UNSDCode:98203)",SWE,"Sweden"
"ECE: West Balkans (ST7) (UNSDCode:98205)",ALB,"Albania"
"ECE: West Balkans (ST7) (UNSDCode:98205)",BIH,"Bosnia and Herzegovina"
"ECE: West Balkans (ST7) (UNSDCode:98205)",HRV,"Croatia"
"ECE: West Balkans (ST7) (UNSDCode:98205)",MKD,"North Macedonia"
"ECE: West Balkans (ST7) (UNSDCode:98205)",MNE,"Montenegro"
"ECE: West Balkans (ST7) (UNSDCode:98205)",SRB,"Serbia"
